PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked_Q,Embarked_S
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",1,0.2963056044232219,0,3,2666,0.29628153846153843,False,False
860,0,3,"Razi, Mr. Raihed",0,0.3465694898215632,0,0,2629,0.11121846153846153,False,False
861,0,3,"Hansen, Mr. Claus Peter",0,0.5099271173661724,2,0,350026,0.21705076923076924,False,True
862,0,2,"Giles, Mr. Frederick Edward",0,0.2586076903744659,1,0,28134,0.17692307692307693,False,True
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",1,0.5978889168132696,0,0,17466,0.39891076923076924,False,True
865,0,2,"Gill, Mr. John William",0,0.2963056044232219,0,0,233866,0.2,False,True
866,1,2,"Bystrom, Mrs. (Karolina)",1,0.5224930887157577,0,0,236852,0.2,False,True
867,1,2,"Duran y More, Miss. Asuncion",1,0.33400351847197784,1,0,SC/PARIS 2149,0.21320461538461538,False,False
868,0,1,"Roebling, Mr. Washington Augustus II",0,0.38426740387031916,0,0,PC 17590,0.7768584615384616,False,True
869,0,3,"van Melkebeke, Mr. Philemon",0,0.3465694898215632,0,0,345777,0.14615384615384616,False,True
870,1,3,"Johnson, Master. Harold Theodor",0,0.04498617743151546,1,1,347742,0.17128153846153846,False,True
871,0,3,"Balkic, Mr. Cerin",0,0.32143754712239253,0,0,349248,0.12147384615384615,False,True
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1,0.5853229454636844,1,1,11751,0.8085261538461539,False,True
873,0,1,"Carlsson, Mr. Frans Olof",0,0.4093993465694898,0,0,695,0.07692307692307693,False,True
874,0,3,"Vander Cruyssen, Mr. Victor",0,0.5853229454636844,0,0,345765,0.13846153846153847,False,True
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",1,0.3465694898215632,1,0,P/PP 3381,0.36923076923076925,False,False
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",1,0.18321186227695402,0,0,2667,0.11115384615384614,False,False
877,0,3,"Gustafsson, Mr. Alfred Ossian",0,0.24604171902488062,0,0,7534,0.15147384615384615,False,True
878,0,3,"Petroff, Mr. Nedelio",0,0.23347574767529528,0,0,349212,0.12147384615384615,False,True
879,0,3,"Laleff, Mr. Kristo",0,0.3465694898215632,0,0,349217,0.12147384615384615,False,True
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",1,0.3088715757728072,0,1,230433,0.4,False,True
882,0,3,"Markun, Mr. Johann",0,0.4093993465694898,0,0,349257,0.12147384615384615,False,True
883,0,3,"Dahlberg, Miss. Gerda Ulrika",1,0.2711736617240513,0,0,7552,0.16179538461538462,False,True
884,0,2,"Banfield, Mr. Frederick James",0,0.3465694898215632,0,0,C.A./SOTON 34068,0.16153846153846155,False,True
885,0,3,"Sutehall, Mr. Henry Jr",0,0.3088715757728072,0,0,SOTON/OQ 392076,0.10846153846153846,False,True
886,0,3,"Rice, Mrs. William (Margaret Norton)",1,0.4847951746670017,0,5,382652,0.4480769230769231,True,False
887,0,2,"Montvila, Rev. Juozas",0,0.33400351847197784,0,0,211536,0.2,False,True
888,1,1,"Graham, Miss. Margaret Edith",1,0.23347574767529528,0,0,112053,0.46153846153846156,False,True
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",1,0.3465694898215632,1,2,W./C. 6607,0.36076923076923073,False,True
890,1,1,"Behr, Mr. Karl Howell",0,0.32143754712239253,0,0,111369,0.46153846153846156,False,False
891,0,3,"Dooley, Mr. Patrick",0,0.39683337521990447,0,0,370376,0.11923076923076924,True,False
